origin,destination,distance,duration,duration_in_traffic,timestamp,distance_km,duration_minutes,duration_in_traffic_minutes,traffic_difference,average_speed_kph,traffic_delay_factor,traffic_adjusted
"Durham, North Carolina","Milwaukee, Wisconsin","1,417 km",13 hour 23 min,13 hour 3 min,2024-11-23 06:00:00,1417.0,803,783.0,-2.4906600249066,108.58237547892719,-0.014114326040931546,Faster
"Durham, North Carolina","Las Vegas, Nevada","3,732 km",1 day 9 hours,1 day 9 hours,2024-11-23 06:00:00,3732.0,1980,1980.0,0.0,113.0909090909091,0.0,Same
"Durham, North Carolina","Memphis, Tennessee","1,188 km",10 hour 50 min,10 hour 30 min,2024-11-23 06:00:00,1188.0,650,630.0,-3.076923076923077,113.14285714285714,-0.016835016835016835,Faster
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,7 hour 53 min,2024-11-23 06:00:00,869.0,493,473.0,-4.056795131845842,110.23255813953487,-0.023014959723820484,Faster
"Durham, North Carolina","Baltimore, Maryland",477 km,4 hour 36 min,4 hour 26 min,2024-11-23 06:00:00,477.0,276,266.0,-3.6231884057971016,107.59398496240601,-0.020964360587002098,Faster
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 31 min,2024-11-23 06:00:00,2649.0,1440,1411.0,-2.013888888888889,112.64351523742027,-0.010947527368818422,Faster
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,1 day 17 hours,2024-11-23 06:00:00,4575.0,2460,2460.0,0.0,111.58536585365853,0.0,Same
"Durham, North Carolina","Seattle, Washington","4,536 km",1 day 17 hours,1 day 17 hours,2024-11-23 06:00:00,4536.0,2460,2460.0,0.0,110.63414634146342,0.0,Same
"Durham, North Carolina","San Diego, California","4,062 km",1 day 12 hours,1 day 11 hours,2024-11-23 06:00:00,4062.0,2160,2100.0,-2.7777777777777777,116.05714285714286,-0.014771048744460856,Faster
"Durham, North Carolina","San Francisco, California","4,551 km",1 day 17 hours,1 day 16 hours,2024-11-23 06:00:00,4551.0,2460,2400.0,-2.4390243902439024,113.775,-0.013183915622940013,Faster
"Durham, North Carolina","Los Angeles, California","4,072 km",1 day 12 hours,1 day 12 hours,2024-11-23 06:00:00,4072.0,2160,2160.0,0.0,113.11111111111111,0.0,Same
"Durham, North Carolina","Indianapolis, Indiana",971 km,9 hour 19 min,8 hour 56 min,2024-11-23 06:00:00,971.0,559,536.0,-4.114490161001789,108.69402985074626,-0.02368692070030896,Faster
"Durham, North Carolina","Chicago, Illinois","1,261 km",12 hour 2 min,11 hour 41 min,2024-11-23 06:00:00,1261.0,722,701.0,-2.9085872576177287,107.93152639087019,-0.016653449643140365,Faster
"Durham, North Carolina","Houston, Texas","1,958 km",18 hour 10 min,17 hour 29 min,2024-11-23 06:00:00,1958.0,1090,1049.0,-3.761467889908257,111.99237368922783,-0.02093973442288049,Faster
"Durham, North Carolina","Philadelphia, Pennsylvania",639 km,6 hour 5 min,5 hour 55 min,2024-11-23 06:00:00,639.0,365,355.0,-2.73972602739726,108.0,-0.01564945226917058,Faster
"Durham, North Carolina","San Antonio, Texas","2,241 km",20 hour 43 min,19 hour 57 min,2024-11-23 06:00:00,2241.0,1243,1197.0,-3.700724054706356,112.33082706766918,-0.020526550647032574,Faster
"Durham, North Carolina","New York, New York",777 km,7 hour 25 min,7 hour 28 min,2024-11-23 06:00:00,777.0,445,448.0,0.6741573033707865,104.0625,0.003861003861003861,Slower
"Durham, North Carolina","Phoenix, Arizona","3,479 km",1 day 7 hours,1 day 7 hours,2024-11-23 06:00:00,3479.0,1860,1860.0,0.0,112.2258064516129,0.0,Same
"Durham, North Carolina","San Jose, California","4,483 km",1 day 16 hours,1 day 16 hours,2024-11-23 06:00:00,4483.0,2400,2400.0,0.0,112.075,0.0,Same
"Durham, North Carolina","Austin, Texas","2,115 km",19 hour 31 min,18 hour 46 min,2024-11-23 06:00:00,2115.0,1171,1126.0,-3.8428693424423574,112.69982238010658,-0.02127659574468085,Faster
"Durham, North Carolina","Jacksonville, Florida",771 km,6 hour 51 min,6 hour 36 min,2024-11-23 06:00:00,771.0,411,396.0,-3.64963503649635,116.81818181818183,-0.019455252918287938,Faster
"Durham, North Carolina","Fort Worth, Texas","1,931 km",17 hour 29 min,16 hour 46 min,2024-11-23 06:00:00,1931.0,1049,1006.0,-4.0991420400381315,115.16898608349901,-0.022268254790264112,Faster
"Durham, North Carolina","Columbus, Ohio",731 km,7 hour 8 min,6 hour 54 min,2024-11-23 06:00:00,731.0,428,414.0,-3.2710280373831773,105.94202898550724,-0.019151846785225718,Faster
"Durham, North Carolina","Charlotte, North Carolina",234 km,2 hour 13 min,2 hour 7 min,2024-11-23 06:00:00,234.0,133,127.0,-4.511278195488721,110.55118110236221,-0.02564102564102564,Faster
"Durham, North Carolina","Dallas, Texas","1,879 km",17 hour 1 min,16 hour 18 min,2024-11-23 06:00:00,1879.0,1021,978.0,-4.211557296767874,115.2760736196319,-0.022884513038850453,Faster
"Durham, North Carolina","Virginia Beach, Virginia",323 km,3 hour 20 min,3 hour 15 min,2024-11-23 06:01:00,323.0,200,195.0,-2.5,99.38461538461539,-0.015479876160990712,Faster
"Durham, North Carolina","New Orleans, Louisiana","1,373 km",12 hour 24 min,11 hour 56 min,2024-11-23 06:01:00,1373.0,744,716.0,-3.763440860215054,115.05586592178771,-0.02039329934450109,Faster
"Durham, North Carolina","Arlington, Texas","1,911 km",17 hour 21 min,16 hour 38 min,2024-11-23 06:01:00,1911.0,1041,998.0,-4.130643611911624,114.88977955911824,-0.02250130821559393,Faster
"Durham, North Carolina","Tampa, Florida","1,087 km",9 hour 54 min,9 hour 44 min,2024-11-23 06:01:00,1087.0,594,584.0,-1.6835016835016834,111.67808219178083,-0.00919963201471941,Faster
"Durham, North Carolina","Tulsa, Oklahoma","1,833 km",16 hour 30 min,16 hour 0 min,2024-11-23 06:01:00,1833.0,990,960.0,-3.0303030303030303,114.5625,-0.016366612111292964,Faster
"Durham, North Carolina","Minneapolis, Minnesota","1,926 km",17 hour 53 min,17 hour 27 min,2024-11-23 06:01:00,1926.0,1073,1047.0,-2.423112767940354,110.37249283667622,-0.013499480789200415,Faster
"Durham, North Carolina","Oakland, California","4,533 km",1 day 17 hours,1 day 16 hours,2024-11-23 06:01:00,4533.0,2460,2400.0,-2.4390243902439024,113.325,-0.013236267372600927,Faster
"Durham, North Carolina","Long Beach, California","4,093 km",1 day 13 hours,1 day 12 hours,2024-11-23 06:01:00,4093.0,2220,2160.0,-2.7027027027027026,113.69444444444444,-0.014659174199853409,Faster
"Durham, North Carolina","Omaha, Nebraska","1,953 km",18 hour 7 min,17 hour 29 min,2024-11-23 06:01:00,1953.0,1087,1049.0,-3.4958601655933763,111.70638703527167,-0.01945724526369688,Faster
"Durham, North Carolina","Raleigh, North Carolina",40.7 km,33 min,29 min,2024-11-23 06:01:00,40.7,33,29.0,-12.121212121212121,84.20689655172414,-0.09828009828009827,Faster
"Durham, North Carolina","Miami, Florida","1,337 km",11 hour 50 min,11 hour 29 min,2024-11-23 06:01:00,1337.0,710,689.0,-2.9577464788732395,116.42960812772134,-0.015706806282722512,Faster
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 29 min,2024-11-23 06:01:00,2623.0,1440,1409.0,-2.1527777777777777,111.69623846699787,-0.01181852840259245,Faster
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,15 hour 1 min,2024-11-23 06:01:00,1681.0,935,901.0,-3.6363636363636362,111.94228634850165,-0.020226055919095775,Faster
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 35 min,2024-11-23 06:01:00,620.0,349,335.0,-4.011461318051576,111.044776119403,-0.02258064516129032,Faster
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,1 day 16 hours,2024-11-23 06:01:00,4454.0,2400,2400.0,0.0,111.35,0.0,Same
"Durham, North Carolina","Mesa, Arizona","3,459 km",1 day 7 hours,1 day 7 hours,2024-11-23 06:01:00,3459.0,1860,1860.0,0.0,111.58064516129032,0.0,Same
"Durham, North Carolina","Fresno, California","4,273 km",1 day 14 hours,1 day 14 hours,2024-11-23 06:01:00,4273.0,2280,2280.0,0.0,112.44736842105263,0.0,Same
"Durham, North Carolina","Tucson, Arizona","3,412 km",1 day 7 hours,1 day 6 hours,2024-11-23 06:01:00,3412.0,1860,1800.0,-3.225806451612903,113.73333333333333,-0.017584994138335287,Faster
"Durham, North Carolina","Albuquerque, New Mexico","2,810 km",1 day 1 hour,1 day 1 hour,2024-11-23 06:01:00,2810.0,1500,1500.0,0.0,112.4,0.0,Same
"Durham, North Carolina","Washington, D.C.",415 km,3 hour 54 min,3 hour 44 min,2024-11-23 07:00:00,415.0,234,224.0,-4.273504273504273,111.16071428571428,-0.024096385542168676,Faster
"Durham, North Carolina","Boston, Massachusetts","1,119 km",10 hour 48 min,11 hour 38 min,2024-11-23 07:00:00,1119.0,648,698.0,7.716049382716049,96.189111747851,0.044682752457551385,Slower
"Durham, North Carolina","El Paso, Texas","2,898 km",1 day 2 hours,1 day 1 hour,2024-11-23 07:00:00,2898.0,1560,1500.0,-3.8461538461538463,115.92,-0.020703933747412008,Faster
"Durham, North Carolina","Nashville, Tennessee",849 km,7 hour 48 min,7 hour 39 min,2024-11-23 07:00:00,849.0,468,459.0,-1.9230769230769231,110.98039215686273,-0.01060070671378092,Faster
"Durham, North Carolina","Detroit, Michigan","1,059 km",10 hour 17 min,9 hour 59 min,2024-11-23 07:00:00,1059.0,617,599.0,-2.9173419773095626,106.07679465776295,-0.0169971671388102,Faster
"Durham, North Carolina","Oklahoma City, Oklahoma","1,937 km",17 hour 25 min,16 hour 57 min,2024-11-23 07:00:00,1937.0,1045,1017.0,-2.6794258373205744,114.27728613569322,-0.014455343314403717,Faster
"Durham, North Carolina","Baltimore, Maryland",477 km,4 hour 36 min,4 hour 31 min,2024-11-23 07:00:00,477.0,276,271.0,-1.8115942028985508,105.60885608856088,-0.010482180293501049,Faster
"Durham, North Carolina","Las Vegas, Nevada","3,732 km",1 day 9 hours,1 day 9 hours,2024-11-23 07:00:00,3732.0,1980,1980.0,0.0,113.0909090909091,0.0,Same
"Durham, North Carolina","Memphis, Tennessee","1,188 km",10 hour 50 min,10 hour 32 min,2024-11-23 07:00:00,1188.0,650,632.0,-2.769230769230769,112.78481012658229,-0.015151515151515152,Faster
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,7 hour 53 min,2024-11-23 07:00:00,869.0,493,473.0,-4.056795131845842,110.23255813953487,-0.023014959723820484,Faster
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 34 min,2024-11-23 07:00:00,2649.0,1440,1414.0,-1.8055555555555554,112.4045261669024,-0.009815024537561345,Faster
"Durham, North Carolina","Milwaukee, Wisconsin","1,417 km",13 hour 23 min,12 hour 59 min,2024-11-23 07:00:00,1417.0,803,779.0,-2.9887920298879203,109.13992297817715,-0.016937191249117856,Faster
"Durham, North Carolina","Albuquerque, New Mexico","2,810 km",1 day 1 hour,1 day 1 hour,2024-11-23 07:00:00,2810.0,1500,1500.0,0.0,112.4,0.0,Same
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,,2024-11-23 07:00:00,4575.0,2460,,,,,Faster
"Durham, North Carolina","Seattle, Washington","4,588 km",1 day 17 hours,1 day 17 hours,2024-11-23 07:00:00,4588.0,2460,2460.0,0.0,111.90243902439025,0.0,Same
"Durham, North Carolina","Houston, Texas","1,958 km",18 hour 10 min,17 hour 36 min,2024-11-23 07:00:00,1958.0,1090,1056.0,-3.1192660550458715,111.24999999999999,-0.017364657814096015,Faster
"Durham, North Carolina","San Francisco, California","4,551 km",1 day 17 hours,1 day 16 hours,2024-11-23 07:00:00,4551.0,2460,2400.0,-2.4390243902439024,113.775,-0.013183915622940013,Faster
"Durham, North Carolina","New York, New York",777 km,7 hour 25 min,7 hour 38 min,2024-11-23 07:00:00,777.0,445,458.0,2.9213483146067416,101.79039301310043,0.01673101673101673,Slower
"Durham, North Carolina","Los Angeles, California","4,076 km",1 day 12 hours,1 day 12 hours,2024-11-23 07:00:00,4076.0,2160,2160.0,0.0,113.22222222222223,0.0,Same
"Durham, North Carolina","Chicago, Illinois","1,261 km",12 hour 2 min,11 hour 37 min,2024-11-23 07:00:00,1261.0,722,697.0,-3.4626038781163437,108.55093256814921,-0.019825535289452814,Faster
"Durham, North Carolina","Indianapolis, Indiana",971 km,9 hour 19 min,8 hour 54 min,2024-11-23 07:00:00,971.0,559,534.0,-4.47227191413238,109.10112359550561,-0.025746652935118436,Faster
"Durham, North Carolina","Philadelphia, Pennsylvania",639 km,6 hour 5 min,6 hour 6 min,2024-11-23 07:00:00,639.0,365,366.0,0.273972602739726,104.75409836065575,0.001564945226917058,Slower
"Durham, North Carolina","San Antonio, Texas","2,241 km",20 hour 43 min,20 hour 5 min,2024-11-23 07:00:00,2241.0,1243,1205.0,-3.057119871279163,111.5850622406639,-0.016956715751896476,Faster
"Durham, North Carolina","San Diego, California","4,062 km",1 day 12 hours,1 day 12 hours,2024-11-23 07:00:00,4062.0,2160,2160.0,0.0,112.83333333333333,0.0,Same
"Durham, North Carolina","Phoenix, Arizona","3,479 km",1 day 7 hours,1 day 7 hours,2024-11-23 07:00:00,3479.0,1860,1860.0,0.0,112.2258064516129,0.0,Same
"Durham, North Carolina","San Jose, California","4,483 km",1 day 16 hours,1 day 16 hours,2024-11-23 07:00:00,4483.0,2400,2400.0,0.0,112.075,0.0,Same
"Durham, North Carolina","Austin, Texas","2,115 km",19 hour 31 min,18 hour 55 min,2024-11-23 07:00:00,2115.0,1171,1135.0,-3.0742954739538857,111.80616740088105,-0.01702127659574468,Faster
"Durham, North Carolina","Jacksonville, Florida",771 km,6 hour 51 min,6 hour 38 min,2024-11-23 07:00:00,771.0,411,398.0,-3.1630170316301705,116.23115577889446,-0.016861219195849545,Faster
"Durham, North Carolina","Fort Worth, Texas","1,931 km",17 hour 29 min,16 hour 51 min,2024-11-23 07:00:00,1931.0,1049,1011.0,-3.622497616777884,114.5994065281899,-0.01967892283790782,Faster
"Durham, North Carolina","Columbus, Ohio",731 km,7 hour 8 min,6 hour 51 min,2024-11-23 07:00:00,731.0,428,411.0,-3.9719626168224296,106.71532846715328,-0.023255813953488372,Faster
"Durham, North Carolina","Charlotte, North Carolina",234 km,2 hour 13 min,2 hour 6 min,2024-11-23 07:00:00,234.0,133,126.0,-5.263157894736842,111.42857142857143,-0.029914529914529916,Faster
"Durham, North Carolina","Dallas, Texas","1,879 km",17 hour 1 min,16 hour 24 min,2024-11-23 07:00:00,1879.0,1021,984.0,-3.623898139079334,114.57317073170732,-0.019691325172964343,Faster
"Durham, North Carolina","Long Beach, California","4,093 km",1 day 13 hours,1 day 12 hours,2024-11-23 07:01:00,4093.0,2220,2160.0,-2.7027027027027026,113.69444444444444,-0.014659174199853409,Faster
"Durham, North Carolina","New Orleans, Louisiana","1,373 km",12 hour 24 min,11 hour 58 min,2024-11-23 07:01:00,1373.0,744,718.0,-3.494623655913978,114.73537604456824,-0.018936635105608158,Faster
"Durham, North Carolina","Tampa, Florida","1,087 km",9 hour 54 min,9 hour 51 min,2024-11-23 07:01:00,1087.0,594,591.0,-0.5050505050505051,110.35532994923858,-0.0027598896044158236,Faster
"Durham, North Carolina","Tulsa, Oklahoma","1,833 km",16 hour 30 min,16 hour 4 min,2024-11-23 07:01:00,1833.0,990,964.0,-2.6262626262626263,114.08713692946058,-0.014184397163120567,Faster
"Durham, North Carolina","Minneapolis, Minnesota","1,926 km",17 hour 53 min,17 hour 24 min,2024-11-23 07:01:00,1926.0,1073,1044.0,-2.7027027027027026,110.68965517241381,-0.015057113187954309,Faster
"Durham, North Carolina","Oakland, California","4,533 km",1 day 17 hours,1 day 16 hours,2024-11-23 07:01:00,4533.0,2460,2400.0,-2.4390243902439024,113.325,-0.013236267372600927,Faster
"Durham, North Carolina","Virginia Beach, Virginia",323 km,3 hour 20 min,3 hour 14 min,2024-11-23 07:01:00,323.0,200,194.0,-3.0,99.89690721649484,-0.018575851393188854,Faster
"Durham, North Carolina","Omaha, Nebraska","1,953 km",18 hour 7 min,17 hour 27 min,2024-11-23 07:01:00,1953.0,1087,1047.0,-3.6798528058877644,111.91977077363897,-0.02048131080389145,Faster
"Durham, North Carolina","Arlington, Texas","1,911 km",17 hour 21 min,16 hour 44 min,2024-11-23 07:01:00,1911.0,1041,1004.0,-3.554274735830932,114.20318725099601,-0.01936159079016222,Faster
"Durham, North Carolina","Miami, Florida","1,337 km",11 hour 50 min,11 hour 32 min,2024-11-23 07:01:00,1337.0,710,692.0,-2.535211267605634,115.92485549132948,-0.013462976813762155,Faster
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 29 min,2024-11-23 07:01:00,2623.0,1440,1409.0,-2.1527777777777777,111.69623846699787,-0.01181852840259245,Faster
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,14 hour 59 min,2024-11-23 07:01:00,1681.0,935,899.0,-3.8502673796791447,112.19132369299221,-0.021415823914336704,Faster
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 38 min,2024-11-23 07:01:00,620.0,349,338.0,-3.151862464183381,110.05917159763312,-0.017741935483870968,Faster
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,1 day 16 hours,2024-11-23 07:01:00,4454.0,2400,2400.0,0.0,111.35,0.0,Same
"Durham, North Carolina","Mesa, Arizona","3,459 km",1 day 7 hours,1 day 7 hours,2024-11-23 07:01:00,3459.0,1860,1860.0,0.0,111.58064516129032,0.0,Same
"Durham, North Carolina","Fresno, California","4,273 km",1 day 14 hours,1 day 14 hours,2024-11-23 07:01:00,4273.0,2280,2280.0,0.0,112.44736842105263,0.0,Same
"Durham, North Carolina","Tucson, Arizona","3,412 km",1 day 7 hours,1 day 6 hours,2024-11-23 07:01:00,3412.0,1860,1800.0,-3.225806451612903,113.73333333333333,-0.017584994138335287,Faster
"Durham, North Carolina","Raleigh, North Carolina",40.7 km,33 min,29 min,2024-11-23 07:01:00,40.7,33,29.0,-12.121212121212121,84.20689655172414,-0.09828009828009827,Faster
"Durham, North Carolina","Indianapolis, Indiana",971 km,9 hour 19 min,8 hour 55 min,2024-11-23 08:00:00,971.0,559,535.0,-4.293381037567084,108.89719626168225,-0.024716786817713696,Faster
"Durham, North Carolina","Seattle, Washington","4,588 km",1 day 17 hours,1 day 17 hours,2024-11-23 08:00:00,4588.0,2460,2460.0,0.0,111.90243902439025,0.0,Same
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,7 hour 54 min,2024-11-23 08:00:00,869.0,493,474.0,-3.8539553752535496,110.0,-0.02186421173762946,Faster
"Durham, North Carolina","Memphis, Tennessee","1,188 km",10 hour 50 min,10 hour 40 min,2024-11-23 08:00:00,1188.0,650,640.0,-1.5384615384615385,111.375,-0.008417508417508417,Faster
"Durham, North Carolina","Las Vegas, Nevada","3,732 km",1 day 9 hours,1 day 9 hours,2024-11-23 08:00:00,3732.0,1980,1980.0,0.0,113.0909090909091,0.0,Same
"Durham, North Carolina","Nashville, Tennessee",849 km,7 hour 48 min,7 hour 47 min,2024-11-23 08:00:00,849.0,468,467.0,-0.2136752136752137,109.07922912205568,-0.001177856301531213,Faster
"Durham, North Carolina","Oklahoma City, Oklahoma","1,937 km",17 hour 25 min,17 hour 8 min,2024-11-23 08:00:00,1937.0,1045,1028.0,-1.6267942583732056,113.05447470817121,-0.008776458440887971,Faster
"Durham, North Carolina","Detroit, Michigan","1,059 km",10 hour 17 min,9 hour 59 min,2024-11-23 08:00:00,1059.0,617,599.0,-2.9173419773095626,106.07679465776295,-0.0169971671388102,Faster
"Durham, North Carolina","San Francisco, California","4,551 km",1 day 17 hours,1 day 17 hours,2024-11-23 08:00:00,4551.0,2460,2460.0,0.0,111.0,0.0,Same
"Durham, North Carolina","El Paso, Texas","2,898 km",1 day 2 hours,1 day 2 hours,2024-11-23 08:00:00,2898.0,1560,1560.0,0.0,111.46153846153847,0.0,Same
"Durham, North Carolina","Boston, Massachusetts","1,119 km",10 hour 48 min,11 hour 36 min,2024-11-23 08:00:00,1119.0,648,696.0,7.4074074074074066,96.46551724137932,0.04289544235924933,Slower
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,1 day 17 hours,2024-11-23 08:00:00,4575.0,2460,2460.0,0.0,111.58536585365853,0.0,Same
"Durham, North Carolina","Washington, D.C.",415 km,3 hour 54 min,3 hour 45 min,2024-11-23 08:00:00,415.0,234,225.0,-3.8461538461538463,110.66666666666667,-0.021686746987951807,Faster
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 38 min,2024-11-23 08:00:00,2649.0,1440,1418.0,-1.5277777777777777,112.08744710860367,-0.008305020762551907,Faster
"Durham, North Carolina","Columbus, Ohio",731 km,7 hour 8 min,6 hour 52 min,2024-11-23 08:00:00,731.0,428,412.0,-3.7383177570093453,106.45631067961166,-0.02188782489740082,Faster
"Durham, North Carolina","San Jose, California","4,483 km",1 day 16 hours,1 day 16 hours,2024-11-23 08:00:00,4483.0,2400,2400.0,0.0,112.075,0.0,Same
"Durham, North Carolina","Charlotte, North Carolina",234 km,2 hour 13 min,2 hour 6 min,2024-11-23 08:00:00,234.0,133,126.0,-5.263157894736842,111.42857142857143,-0.029914529914529916,Faster
"Durham, North Carolina","Dallas, Texas","1,879 km",17 hour 1 min,16 hour 30 min,2024-11-23 08:00:00,1879.0,1021,990.0,-3.0362389813907935,113.87878787878788,-0.016498137307078234,Faster
"Durham, North Carolina","San Antonio, Texas","2,241 km",20 hour 43 min,20 hour 10 min,2024-11-23 08:00:00,2241.0,1243,1210.0,-2.6548672566371683,111.12396694214875,-0.014725568942436412,Faster
"Durham, North Carolina","Philadelphia, Pennsylvania",639 km,6 hour 5 min,6 hour 13 min,2024-11-23 08:00:00,639.0,365,373.0,2.191780821917808,102.7882037533512,0.012519561815336464,Slower
"Durham, North Carolina","Phoenix, Arizona","3,479 km",1 day 7 hours,1 day 7 hours,2024-11-23 08:00:00,3479.0,1860,1860.0,0.0,112.2258064516129,0.0,Same
"Durham, North Carolina","San Diego, California","4,062 km",1 day 12 hours,1 day 12 hours,2024-11-23 08:00:00,4062.0,2160,2160.0,0.0,112.83333333333333,0.0,Same
"Durham, North Carolina","Chicago, Illinois","1,261 km",12 hour 2 min,11 hour 38 min,2024-11-23 08:00:00,1261.0,722,698.0,-3.32409972299169,108.39541547277938,-0.0190325138778747,Faster
"Durham, North Carolina","Los Angeles, California","4,072 km",1 day 12 hours,1 day 12 hours,2024-11-23 08:00:00,4072.0,2160,2160.0,0.0,113.11111111111111,0.0,Same
"Durham, North Carolina","New York, New York",777 km,7 hour 25 min,7 hour 48 min,2024-11-23 08:00:00,777.0,445,468.0,5.168539325842696,99.61538461538461,0.029601029601029602,Slower
"Durham, North Carolina","Austin, Texas","2,115 km",19 hour 31 min,19 hour 1 min,2024-11-23 08:00:00,2115.0,1171,1141.0,-2.5619128949615715,111.2182296231376,-0.014184397163120567,Faster
"Durham, North Carolina","Jacksonville, Florida",771 km,6 hour 51 min,6 hour 40 min,2024-11-23 08:00:00,771.0,411,400.0,-2.67639902676399,115.64999999999999,-0.014267185473411154,Faster
"Durham, North Carolina","Fort Worth, Texas","1,931 km",17 hour 29 min,16 hour 58 min,2024-11-23 08:00:00,1931.0,1049,1018.0,-2.9551954242135365,113.811394891945,-0.01605385810460901,Faster
"Durham, North Carolina","Houston, Texas","1,958 km",18 hour 10 min,17 hour 43 min,2024-11-23 08:00:00,1958.0,1090,1063.0,-2.4770642201834865,110.51740357478835,-0.013789581205311542,Faster
"Durham, North Carolina","Raleigh, North Carolina",40.7 km,33 min,29 min,2024-11-23 08:01:00,40.7,33,29.0,-12.121212121212121,84.20689655172414,-0.09828009828009827,Faster
"Durham, North Carolina","Tampa, Florida","1,087 km",9 hour 54 min,9 hour 55 min,2024-11-23 08:01:00,1087.0,594,595.0,0.16835016835016833,109.61344537815127,0.0009199632014719411,Slower
"Durham, North Carolina","Tulsa, Oklahoma","1,833 km",16 hour 30 min,16 hour 13 min,2024-11-23 08:01:00,1833.0,990,973.0,-1.7171717171717171,113.03186022610484,-0.009274413529732678,Faster
"Durham, North Carolina","Minneapolis, Minnesota","1,926 km",17 hour 53 min,17 hour 26 min,2024-11-23 08:01:00,1926.0,1073,1046.0,-2.516309412861137,110.47801147227533,-0.014018691588785047,Faster
"Durham, North Carolina","Oakland, California","4,533 km",1 day 17 hours,1 day 16 hours,2024-11-23 08:01:00,4533.0,2460,2400.0,-2.4390243902439024,113.325,-0.013236267372600927,Faster
"Durham, North Carolina","Virginia Beach, Virginia",323 km,3 hour 20 min,3 hour 14 min,2024-11-23 08:01:00,323.0,200,194.0,-3.0,99.89690721649484,-0.018575851393188854,Faster
"Durham, North Carolina","Long Beach, California","4,093 km",1 day 13 hours,1 day 13 hours,2024-11-23 08:01:00,4093.0,2220,2220.0,0.0,110.62162162162163,0.0,Same
"Durham, North Carolina","Omaha, Nebraska","1,953 km",18 hour 7 min,17 hour 33 min,2024-11-23 08:01:00,1953.0,1087,1053.0,-3.1278748850046,111.28205128205128,-0.017409114183307733,Faster
"Durham, North Carolina","Miami, Florida","1,337 km",11 hour 50 min,11 hour 35 min,2024-11-23 08:01:00,1337.0,710,695.0,-2.112676056338028,115.42446043165467,-0.011219147344801795,Faster
"Durham, North Carolina","Fresno, California","4,273 km",1 day 14 hours,1 day 14 hours,2024-11-23 08:01:00,4273.0,2280,2280.0,0.0,112.44736842105263,0.0,Same
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,15 hour 0 min,2024-11-23 08:01:00,1681.0,935,900.0,-3.7433155080213902,112.06666666666666,-0.02082093991671624,Faster
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 42 min,2024-11-23 08:01:00,620.0,349,342.0,-2.005730659025788,108.7719298245614,-0.01129032258064516,Faster
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,1 day 16 hours,2024-11-23 08:01:00,4454.0,2400,2400.0,0.0,111.35,0.0,Same
"Durham, North Carolina","Mesa, Arizona","3,459 km",1 day 7 hours,1 day 7 hours,2024-11-23 08:01:00,3459.0,1860,1860.0,0.0,111.58064516129032,0.0,Same
"Durham, North Carolina","New Orleans, Louisiana","1,373 km",12 hour 24 min,12 hour 1 min,2024-11-23 08:01:00,1373.0,744,721.0,-3.0913978494623655,114.25797503467406,-0.016751638747268753,Faster
"Durham, North Carolina","Tucson, Arizona","3,412 km",1 day 7 hours,1 day 6 hours,2024-11-23 08:01:00,3412.0,1860,1800.0,-3.225806451612903,113.73333333333333,-0.017584994138335287,Faster
"Durham, North Carolina","Albuquerque, New Mexico","2,810 km",1 day 1 hour,1 day 1 hour,2024-11-23 08:01:00,2810.0,1500,1500.0,0.0,112.4,0.0,Same
"Durham, North Carolina","Milwaukee, Wisconsin","1,417 km",13 hour 23 min,12 hour 59 min,2024-11-23 08:01:00,1417.0,803,779.0,-2.9887920298879203,109.13992297817715,-0.016937191249117856,Faster
"Durham, North Carolina","Baltimore, Maryland",477 km,4 hour 36 min,4 hour 37 min,2024-11-23 08:01:00,477.0,276,277.0,0.36231884057971014,103.32129963898917,0.0020964360587002098,Slower
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 35 min,2024-11-23 08:01:00,2623.0,1440,1415.0,-1.7361111111111112,111.22261484098941,-0.009531071292413268,Faster
